hhid,cpi_code,cpi_category,total_spend_rwf,province,district,ur,quintile,weight,poverty,total_hh_spend,spend_share_pct
300127.0,12,Miscellaneous,20000.0,City of Kigali,Nyarugenge,Rural,Q5,144.26971326164875,Non Poor,224568.25,8.91
300128.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Rural,Q5,144.26971326164875,Non Poor,22429.0,57.96
300128.0,08,Communication,5000.0,City of Kigali,Nyarugenge,Rural,Q5,144.26971326164875,Non Poor,22429.0,22.29
300129.0,03,Clothing and footwear,8000.0,City of Kigali,Nyarugenge,Rural,Q4,144.26971326164875,Non Poor,48410.0,16.53
300129.0,04,Housing and utilities,50.0,City of Kigali,Nyarugenge,Rural,Q4,144.26971326164875,Non Poor,48410.0,0.1
300129.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Rural,Q4,144.26971326164875,Non Poor,48410.0,26.85
300130.0,04,Housing and utilities,54.0,City of Kigali,Nyarugenge,Rural,Q2,144.26971326164875,Moderately poor,17178.65,0.31
300130.0,05,Furnishing and household,6000.0,City of Kigali,Nyarugenge,Rural,Q2,144.26971326164875,Moderately poor,17178.65,34.93
300130.0,08,Communication,300.0,City of Kigali,Nyarugenge,Rural,Q2,144.26971326164875,Moderately poor,17178.65,1.75
300131.0,04,Housing and utilities,2000.0,City of Kigali,Nyarugenge,Rural,Q3,144.26971326164875,Non Poor,41757.5,4.79
300131.0,06,Health,3000.0,City of Kigali,Nyarugenge,Rural,Q3,144.26971326164875,Non Poor,41757.5,7.18
300133.0,08,Communication,500.0,City of Kigali,Nyarugenge,Rural,Q5,144.26971326164875,Non Poor,29448.925,1.7
300134.0,03,Clothing and footwear,12000.0,City of Kigali,Nyarugenge,Rural,Q5,144.26971326164875,Non Poor,95063.33,12.62
300134.0,04,Housing and utilities,4000.0,City of Kigali,Nyarugenge,Rural,Q5,144.26971326164875,Non Poor,95063.33,4.21
300136.0,04,Housing and utilities,20000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,53250.0,37.56
300137.0,03,Clothing and footwear,125000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,220350.625,56.73
300137.0,12,Miscellaneous,50000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,220350.625,22.69
300139.0,03,Clothing and footwear,5000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,112150.0,4.46
300139.0,12,Miscellaneous,80000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,112150.0,71.33
300140.0,03,Clothing and footwear,8000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,30200.0,26.49
300141.0,03,Clothing and footwear,3000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,3000.0,100.0
300142.0,03,Clothing and footwear,100000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,148050.0,67.54
300142.0,04,Housing and utilities,1000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,148050.0,0.68
300142.0,06,Health,6000.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,148050.0,4.05
300143.0,06,Health,500.0,City of Kigali,Nyarugenge,Urban,Q5,92.10859016393442,Non Poor,500.0,100.0
300144.0,12,Miscellaneous,15000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,60853.5,24.65
300145.0,03,Clothing and footwear,25000.0,City of Kigali,Nyarugenge,Urban,Q4,147.97319311269203,Non Poor,79830.0,31.32
300145.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q4,147.97319311269203,Non Poor,79830.0,16.28
300145.0,06,Health,6000.0,City of Kigali,Nyarugenge,Urban,Q4,147.97319311269203,Non Poor,79830.0,7.52
300146.0,03,Clothing and footwear,48000.0,City of Kigali,Nyarugenge,Urban,Q3,147.97319311269203,Non Poor,102155.696,46.99
300146.0,05,Furnishing and household,2800.0,City of Kigali,Nyarugenge,Urban,Q3,147.97319311269203,Non Poor,102155.696,2.74
300146.0,06,Health,35000.0,City of Kigali,Nyarugenge,Urban,Q3,147.97319311269203,Non Poor,102155.696,34.26
300146.0,09,Recreation and culture,3000.0,City of Kigali,Nyarugenge,Urban,Q3,147.97319311269203,Non Poor,102155.696,2.94
300147.0,05,Furnishing and household,1500.0,City of Kigali,Nyarugenge,Urban,Q4,147.97319311269203,Non Poor,13050.0,11.49
300149.0,03,Clothing and footwear,45000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,125440.75,35.87
300149.0,05,Furnishing and household,26000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,125440.75,20.73
300149.0,07,Transport,17000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,125440.75,13.55
300149.0,09,Recreation and culture,3900.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,125440.75,3.11
300149.0,12,Miscellaneous,17000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,125440.75,13.55
300150.0,03,Clothing and footwear,80000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,188354.0,42.47
300150.0,05,Furnishing and household,39000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,188354.0,20.71
300151.0,05,Furnishing and household,65000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,99400.0,65.39
300152.0,03,Clothing and footwear,20000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,75250.5,26.58
300152.0,06,Health,6000.0,City of Kigali,Nyarugenge,Urban,Q5,147.97319311269203,Non Poor,75250.5,7.97
300153.0,03,Clothing and footwear,2000.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,34200.0,5.85
300153.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,34200.0,8.77
300154.0,03,Clothing and footwear,27500.0,City of Kigali,Nyarugenge,Urban,Q3,198.02462308249392,Non Poor,67101.325,40.98
300154.0,05,Furnishing and household,5000.0,City of Kigali,Nyarugenge,Urban,Q3,198.02462308249392,Non Poor,67101.325,7.45
300154.0,06,Health,17000.0,City of Kigali,Nyarugenge,Urban,Q3,198.02462308249392,Non Poor,67101.325,25.33
300154.0,12,Miscellaneous,3000.0,City of Kigali,Nyarugenge,Urban,Q3,198.02462308249392,Non Poor,67101.325,4.47
300155.0,03,Clothing and footwear,3000.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,29101.75,10.31
300155.0,05,Furnishing and household,14000.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,29101.75,48.11
300157.0,04,Housing and utilities,60.0,City of Kigali,Nyarugenge,Urban,Q4,198.02462308249392,Non Poor,14471.5,0.41
300158.0,03,Clothing and footwear,1500.0,City of Kigali,Nyarugenge,Urban,Q4,198.02462308249392,Non Poor,12560.5,11.94
300159.0,04,Housing and utilities,35000.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,72112.5,48.54
300159.0,05,Furnishing and household,20000.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,72112.5,27.73
300159.0,08,Communication,500.0,City of Kigali,Nyarugenge,Urban,Q5,198.02462308249392,Non Poor,72112.5,0.69
300161.0,03,Clothing and footwear,24200.0,City of Kigali,Nyarugenge,Urban,Q4,198.02462308249392,Non Poor,54900.46,44.08
300161.0,05,Furnishing and household,24600.0,City of Kigali,Nyarugenge,Urban,Q4,198.02462308249392,Non Poor,54900.46,44.81
300161.0,12,Miscellaneous,2000.0,City of Kigali,Nyarugenge,Urban,Q4,198.02462308249392,Non Poor,54900.46,3.64
300162.0,05,Furnishing and household,6000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,56048.25,10.71
300162.0,06,Health,28330.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,56048.25,50.55
300165.0,04,Housing and utilities,65.0,City of Kigali,Nyarugenge,Urban,Q1,198.73616995149507,Moderately poor,10769.3,0.6
300166.0,03,Clothing and footwear,6000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,34672.0,17.31
300166.0,06,Health,6000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,34672.0,17.31
300167.0,07,Transport,1200.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,1200.0,100.0
300169.0,05,Furnishing and household,10000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,13940.0,71.74
300170.0,03,Clothing and footwear,15000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,70295.125,21.34
300170.0,04,Housing and utilities,1000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,70295.125,1.42
300170.0,05,Furnishing and household,22000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,70295.125,31.3
300170.0,06,Health,9000.0,City of Kigali,Nyarugenge,Urban,Q4,198.73616995149507,Non Poor,70295.125,12.8
300171.0,03,Clothing and footwear,125000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,219701.5,56.9
300171.0,05,Furnishing and household,39000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,219701.5,17.75
300171.0,09,Recreation and culture,2000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,219701.5,0.91
300172.0,03,Clothing and footwear,44000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,126935.1,34.66
300172.0,05,Furnishing and household,45000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,126935.1,35.45
300172.0,12,Miscellaneous,15500.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,126935.1,12.21
300173.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q3,157.81657778655605,Non Poor,33800.0,38.46
300174.0,03,Clothing and footwear,74000.0,City of Kigali,Nyarugenge,Urban,Q3,157.81657778655605,Non Poor,91373.0,80.99
300176.0,03,Clothing and footwear,6500.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,28800.0,22.57
300176.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,28800.0,45.14
300177.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q2,157.81657778655605,Non Poor,29250.5,44.44
300178.0,03,Clothing and footwear,20000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,87100.0,22.96
300178.0,05,Furnishing and household,26000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,87100.0,29.85
300178.0,12,Miscellaneous,15000.0,City of Kigali,Nyarugenge,Urban,Q5,157.81657778655605,Non Poor,87100.0,17.22
300179.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q4,157.81657778655605,Non Poor,34660.0,37.51
300180.0,04,Housing and utilities,3000.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,16607.0,18.06
300181.0,12,Miscellaneous,500.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,6030.0,8.29
300184.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,43420.0,29.94
300185.0,05,Furnishing and household,10000.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,53170.0,18.81
300185.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,53170.0,5.64
300186.0,07,Transport,4000.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,14420.0,27.74
300188.0,09,Recreation and culture,3000.0,City of Kigali,Nyarugenge,Urban,Q5,196.50359505320677,Non Poor,38990.0,7.69
300189.0,04,Housing and utilities,2000.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,26064.008,7.67
300190.0,04,Housing and utilities,3500.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Moderately poor,14580.5,24.0
300192.0,03,Clothing and footwear,10000.0,City of Kigali,Nyarugenge,Rural,Q5,131.29412941294132,Non Poor,38412.0,26.03
300192.0,04,Housing and utilities,3000.0,City of Kigali,Nyarugenge,Rural,Q5,131.29412941294132,Non Poor,38412.0,7.81
300192.0,05,Furnishing and household,20000.0,City of Kigali,Nyarugenge,Rural,Q5,131.29412941294132,Non Poor,38412.0,52.07
300193.0,04,Housing and utilities,50.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Non Poor,84368.2,0.06
300193.0,05,Furnishing and household,15000.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Non Poor,84368.2,17.78
300193.0,06,Health,21000.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Non Poor,84368.2,24.89
300193.0,12,Miscellaneous,17500.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Non Poor,84368.2,20.74
300194.0,04,Housing and utilities,50.0,City of Kigali,Nyarugenge,Rural,Q1,131.29412941294132,Moderately poor,27114.5,0.18
300194.0,05,Furnishing and household,15000.0,City of Kigali,Nyarugenge,Rural,Q1,131.29412941294132,Moderately poor,27114.5,55.32
300194.0,08,Communication,400.0,City of Kigali,Nyarugenge,Rural,Q1,131.29412941294132,Moderately poor,27114.5,1.48
300195.0,04,Housing and utilities,50.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,5822.76,0.86
300195.0,05,Furnishing and household,200.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,5822.76,3.43
300196.0,03,Clothing and footwear,8000.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Moderately poor,22709.004999999997,35.23
300196.0,04,Housing and utilities,4000.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Moderately poor,22709.004999999997,17.61
300196.0,08,Communication,300.0,City of Kigali,Nyarugenge,Rural,Q2,131.29412941294132,Moderately poor,22709.004999999997,1.32
300197.0,04,Housing and utilities,300.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,89643.505,0.33
300197.0,05,Furnishing and household,40000.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,89643.505,44.62
300197.0,06,Health,5000.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,89643.505,5.58
300197.0,08,Communication,100.0,City of Kigali,Nyarugenge,Rural,Q4,131.29412941294132,Non Poor,89643.505,0.11
300198.0,04,Housing and utilities,5000.0,City of Kigali,Nyarugenge,Urban,Q4,166.86338797814207,Non Poor,23810.0,21.0
300198.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q4,166.86338797814207,Non Poor,23810.0,12.6
300199.0,03,Clothing and footwear,90000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,138000.0,65.22
300200.0,03,Clothing and footwear,20000.0,City of Kigali,Nyarugenge,Urban,Q3,166.86338797814207,Non Poor,24400.0,81.97
300200.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q3,166.86338797814207,Non Poor,24400.0,12.3
300201.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,16640.0,18.03
300203.0,03,Clothing and footwear,20000.0,City of Kigali,Nyarugenge,Urban,Q4,166.86338797814207,Non Poor,40002.65,50.0
300203.0,07,Transport,2000.0,City of Kigali,Nyarugenge,Urban,Q4,166.86338797814207,Non Poor,40002.65,5.0
300203.0,12,Miscellaneous,2500.0,City of Kigali,Nyarugenge,Urban,Q4,166.86338797814207,Non Poor,40002.65,6.25
300204.0,03,Clothing and footwear,5000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,51500.0,9.71
300204.0,12,Miscellaneous,20000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,51500.0,38.83
300205.0,03,Clothing and footwear,80000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,181226.8,44.14
300205.0,05,Furnishing and household,42000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,181226.8,23.18
300205.0,12,Miscellaneous,10000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,181226.8,5.52
300206.0,06,Health,6000.0,City of Kigali,Nyarugenge,Urban,Q5,166.86338797814207,Non Poor,58350.0,10.28
300207.0,03,Clothing and footwear,51500.0,City of Kigali,Nyarugenge,Urban,Q4,185.03662825298923,Non Poor,58002.4,88.79
300207.0,04,Housing and utilities,100.0,City of Kigali,Nyarugenge,Urban,Q4,185.03662825298923,Non Poor,58002.4,0.17
300207.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q4,185.03662825298923,Non Poor,58002.4,5.17
300208.0,03,Clothing and footwear,41000.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,95831.25,42.78
300208.0,04,Housing and utilities,100.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,95831.25,0.1
300208.0,05,Furnishing and household,23000.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,95831.25,24.0
300208.0,06,Health,12000.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,95831.25,12.52
300208.0,12,Miscellaneous,2500.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,95831.25,2.61
300211.0,04,Housing and utilities,50.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,28851.2,0.17
300211.0,05,Furnishing and household,10000.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,28851.2,34.66
300211.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q2,185.03662825298923,Non Poor,28851.2,10.4
300213.0,03,Clothing and footwear,15000.0,City of Kigali,Nyarugenge,Urban,Q5,185.03662825298923,Non Poor,50901.5,29.47
300213.0,05,Furnishing and household,10000.0,City of Kigali,Nyarugenge,Urban,Q5,185.03662825298923,Non Poor,50901.5,19.65
300214.0,05,Furnishing and household,20000.0,City of Kigali,Nyarugenge,Urban,Q3,185.03662825298923,Non Poor,46380.002,43.12
300214.0,12,Miscellaneous,5000.0,City of Kigali,Nyarugenge,Urban,Q3,185.03662825298923,Non Poor,46380.002,10.78
300215.0,03,Clothing and footwear,4000.0,City of Kigali,Nyarugenge,Urban,Q4,185.03662825298923,Non Poor,12403.0,32.25
300216.0,03,Clothing and footwear,1500.0,City of Kigali,Nyarugenge,Urban,Q4,165.73593265396545,Non Poor,31750.75,4.72
300216.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q4,165.73593265396545,Non Poor,31750.75,40.94
300218.0,04,Housing and utilities,300.0,City of Kigali,Nyarugenge,Urban,Q3,165.73593265396545,Non Poor,14662.466,2.05
300218.0,06,Health,640.0,City of Kigali,Nyarugenge,Urban,Q3,165.73593265396545,Non Poor,14662.466,4.36
300220.0,05,Furnishing and household,26000.0,City of Kigali,Nyarugenge,Urban,Q4,165.73593265396545,Non Poor,42667.3,60.94
300221.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q3,165.73593265396545,Non Poor,16450.0,18.24
300221.0,12,Miscellaneous,500.0,City of Kigali,Nyarugenge,Urban,Q3,165.73593265396545,Non Poor,16450.0,3.04
300223.0,02,Alcoholic beverages and tobacco,400.0,City of Kigali,Nyarugenge,Urban,Q1,165.73593265396545,Moderately poor,49784.71,0.8
300223.0,03,Clothing and footwear,4000.0,City of Kigali,Nyarugenge,Urban,Q1,165.73593265396545,Moderately poor,49784.71,8.03
300223.0,04,Housing and utilities,150.0,City of Kigali,Nyarugenge,Urban,Q1,165.73593265396545,Moderately poor,49784.71,0.3
300223.0,05,Furnishing and household,26000.0,City of Kigali,Nyarugenge,Urban,Q1,165.73593265396545,Moderately poor,49784.71,52.22
300223.0,06,Health,2000.0,City of Kigali,Nyarugenge,Urban,Q1,165.73593265396545,Moderately poor,49784.71,4.02
300223.0,09,Recreation and culture,600.0,City of Kigali,Nyarugenge,Urban,Q1,165.73593265396545,Moderately poor,49784.71,1.21
300225.0,07,Transport,1000.0,City of Kigali,Nyarugenge,Urban,Q5,242.60279812424912,Non Poor,1000.0,100.0
300226.0,04,Housing and utilities,58.0,City of Kigali,Nyarugenge,Urban,Q1,242.60279812424912,Moderately poor,15036.95,0.39
300226.0,06,Health,9000.0,City of Kigali,Nyarugenge,Urban,Q1,242.60279812424912,Moderately poor,15036.95,59.85
300227.0,03,Clothing and footwear,12000.0,City of Kigali,Nyarugenge,Urban,Q4,242.60279812424912,Non Poor,46982.2,25.54
300227.0,04,Housing and utilities,58.0,City of Kigali,Nyarugenge,Urban,Q4,242.60279812424912,Non Poor,46982.2,0.12
300227.0,05,Furnishing and household,20000.0,City of Kigali,Nyarugenge,Urban,Q4,242.60279812424912,Non Poor,46982.2,42.57
300227.0,06,Health,4000.0,City of Kigali,Nyarugenge,Urban,Q4,242.60279812424912,Non Poor,46982.2,8.51
300228.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q4,242.60279812424912,Non Poor,14910.0,20.12
300231.0,03,Clothing and footwear,15000.0,City of Kigali,Nyarugenge,Urban,Q5,242.60279812424912,Non Poor,72770.0,20.61
300231.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q5,242.60279812424912,Non Poor,72770.0,4.12
300232.0,05,Furnishing and household,25000.0,City of Kigali,Nyarugenge,Urban,Q5,242.60279812424912,Non Poor,88840.0,28.14
300234.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q5,177.16359711259528,Non Poor,64600.0,4.64
300235.0,03,Clothing and footwear,67500.0,City of Kigali,Nyarugenge,Urban,Q4,177.16359711259528,Non Poor,122652.25,55.03
300235.0,05,Furnishing and household,43100.0,City of Kigali,Nyarugenge,Urban,Q4,177.16359711259528,Non Poor,122652.25,35.14
300239.0,05,Furnishing and household,13000.0,City of Kigali,Nyarugenge,Urban,Q3,177.16359711259528,Non Poor,19222.0,67.63
300239.0,07,Transport,600.0,City of Kigali,Nyarugenge,Urban,Q3,177.16359711259528,Non Poor,19222.0,3.12
300240.0,04,Housing and utilities,35000.0,City of Kigali,Nyarugenge,Urban,Q4,177.16359711259528,Non Poor,48301.79,72.46
300241.0,05,Furnishing and household,40000.0,City of Kigali,Nyarugenge,Urban,Q4,177.16359711259528,Non Poor,65850.053,60.74
300242.0,06,Health,3000.0,City of Kigali,Nyarugenge,Urban,Q5,177.16359711259528,Non Poor,86752.8,3.46
